,T,V,V_c,I,P,V_gen,Mediciones p/s,Fecha,Periodo,Distancia
60,0.5737784699999999,672.0818210174328,24.294258559,0.0016415039566891891,0.194,,,,,
61,0.40980269,494.0818511558139,3.282211079,0.00022177101885135136,0.188,,,,,
62,0.06807117,82.61577283043115,-3.0039e-05,-2.0296621621621623e-09,0.189,,,,,
63,0.41667482,505.70449661778474,4.40385e-05,2.9755743243243246e-09,0.193,,,,,
64,0.55079784,645.0755318927647,23.409712,0.0015817372972972972,0.191,,,,,
65,0.19392846,235.36465589474,-5.48265e-05,-3.7044932432432435e-09,0.19,,,,,
66,0.219460365,266.35180084479015,3.45615e-05,2.3352364864864864e-09,0.194,,,,,
67,0.5802831900000001,682.3220794553602,21.9485650955,0.0014830111551013515,0.193,,,,,
68,0.37596592500000003,454.77219467507035,1.5252974664999999,0.00010306063962837837,0.189,,,,,
69,0.08657759200000001,105.07639945928099,-2.0249500000000003e-05,-1.3682094594594596e-09,0.193,,,,,
70,0.4412646,535.5483028680203,4.5963999999999996e-05,3.1056756756756753e-09,0.189,,,,,
71,0.534792665,629.51447928869,19.5458095,0.001320662804054054,0.191,,,,,
72,0.17149629,208.13946865785798,-5.5388999999999994e-05,-3.7424999999999994e-09,0.189,,,,,
73,0.24336971000000002,295.3697868368114,3.5139e-05,2.3742567567567564e-09,0.193,,,,,
74,0.599121365,707.3197468802384,19.814171806500003,0.0013387953923310813,0.194,,,,,
75,0.35079227,425.7450927214832,-3.8662e-05,-2.612297297297297e-09,0.189,,,,,
76,0.0937859735,113.82497507244794,-2.0042000000000002e-05,-1.3541891891891893e-09,0.193,,,,,
77,0.464493585,563.7405593768632,4.54435e-05,3.0705067567567568e-09,0.19,,,,,
78,0.51893097,612.6292597470872,17.1802109,0.0011608250608108107,0.188,,,,,
79,0.190458785,231.1536228336422,-5.2329e-05,-3.5357432432432432e-09,0.189,,,,,
80,0.21992114,266.911029959657,3.2927e-05,2.2247972972972973e-09,0.189,,,,,
81,0.583821615,686.6271231464196,21.9379915845,0.0014822967286824325,0.192,,,,,
82,0.38813202,469.0589235615423,2.0041584075,0.00013541610861486484,0.189,,,,,
83,0.086317051,104.76019224323419,-2.3086000000000002e-05,-1.559864864864865e-09,0.189,,,,,
84,0.44100670999999997,535.2353115900842,4.4621000000000005e-05,3.014932432432433e-09,0.19,,,,,
85,0.53458668,628.8912060610986,19.9190855,0.0013458841554054054,0.19,,,,,
86,0.17154368,208.1969887935271,-5.98385e-05,-4.043141891891892e-09,0.189,,,,,
87,0.24375505,295.83746073732834,3.5737499999999995e-05,2.4146959459459455e-09,0.19,,,,,
88,0.596316775,683.0934999386249,40.636579999999995,0.0027457148648648644,0.194,,,,,
89,0.355481905,431.43675665910934,-4.66615e-05,-3.152804054054054e-09,0.188,,,,,
90,0.09233624,112.06549109936539,-2.9992000000000004e-05,-2.0264864864864866e-09,0.19,,,,,
91,0.46373110500000003,562.8151601799473,4.7712999999999995e-05,3.223851351351351e-09,0.192,,,,,
92,0.517524015,611.0580316841183,17.043863899999998,0.0011516124256756755,0.189,,,,,
93,0.151431273,183.78722263863517,-6.13375e-05,-4.144425675675675e-09,0.189,,,,,
94,0.26670267000000003,323.68823185292337,3.7153e-05,2.510337837837838e-09,0.191,,,,,
95,0.5722672200000001,653.3671485982075,41.1747765,0.0027820794932432434,0.192,,,,,
96,0.338767065,411.1505069870684,-4.91905e-05,-3.3236824324324327e-09,0.188,,,,,
97,0.0943209765,114.47427896441634,-8.368500000000001e-06,-5.654391891891893e-10,0.19,,,,,
98,0.48816096,572.503134121953,19.961786228,0.00134876933972973,0.192,,,,,
99,0.50104842,594.474462530029,13.63154465,0.0009210503141891892,0.189,,,,,
100,0.13158199650000002,159.69680978537122,-6.32945e-05,-4.2766554054054055e-09,0.193,,,,,
101,0.29007246,352.05137633411596,3.9063e-05,2.639391891891892e-09,0.191,,,,,
102,0.614389395,705.5005876206054,40.1636375,0.0027137592905405405,0.193,,,,,
103,0.31995877500000003,388.32350515192434,-5.10485e-05,-3.4492229729729727e-09,0.193,,,,,
104,0.1023152155,124.17659478076419,2.1067e-05,1.4234459459459459e-09,0.189,,,,,
105,0.5116681750000001,620.9948036560334,5.1293e-05,3.4657432432432433e-09,0.191,,,,,
106,0.485036975,578.9243600834327,9.749082299500001,0.0006587217769932433,0.191,,,,,
107,0.1140742145,138.44818972523566,-6.30915e-05,-4.26293918918919e-09,0.189,,,,,
108,0.31400612,381.0988746198538,3.76635e-05,2.5448310810810813e-09,0.192,,,,,
109,0.572737155,657.4222737696548,37.689996,0.0025466213513513514,0.193,,,,,
110,0.29974383,363.7892820029557,-4.25555e-05,-2.8753716216216218e-09,0.19,,,,,
111,0.111043951,134.77037720937696,1.8163e-05,1.2272297297297296e-09,0.189,,,,,
112,0.53895841,630.9730262823693,23.143090362,0.0015637223217567567,0.193,,,,,
113,0.467031195,558.9969147706605,7.8235039425,0.00052861513125,0.191,,,,,
114,0.0979859155,118.92234441810591,-5.77565e-05,-3.902466216216216e-09,0.192,,,,,
115,0.337983785,410.1997773889629,3.92035e-05,2.648885135135135e-09,0.193,,,,,
116,0.5759322849999999,662.6398350859577,36.350258999999994,0.0024560985810810807,0.193,,,,,
117,0.27443301,333.07038278843964,-5.40775e-05,-3.653885135135135e-09,0.192,,,,,
118,0.12945963900000002,157.1208850191715,2.5896500000000002e-05,1.7497635135135136e-09,0.19,,,,,
119,0.559468055,654.2082545900115,24.799744419000003,0.0016756584066891895,0.192,,,,,
120,0.451972045,542.3993321727796,6.144290900500001,0.00041515479057432437,0.189,,,,,
121,0.082068851,99.60429856132218,-3.01845e-05,-2.039493243243243e-09,0.192,,,,,
122,0.361506,438.74791346627126,4.27325e-05,2.887331081081081e-09,0.192,,,,,
123,0.574184585,664.2687045104608,32.6002635,0.0022027205067567564,0.192,,,,,
124,0.25059068,304.13372809837773,-5.2053e-05,-3.5170945945945944e-09,0.194,,,,,
125,0.173950445,211.11791102477414,2.9545000000000003e-05,1.996283783783784e-09,0.193,,,,,
126,0.58331965,682.5423741322047,25.413522168500002,0.00171712987625,0.191,,,,,
127,0.43523651,523.6510288561,4.581225174499999,0.0003095422415202702,0.188,,,,,
128,0.0673826635,81.78014694432743,-2.18735e-05,-1.4779391891891892e-09,0.189,,,,,
129,0.38478708,467.0033958562172,4.2321000000000004e-05,2.8595270270270274e-09,0.189,,,,,
130,0.567156255,659.6696007803885,28.669314,0.0019371158108108107,0.19,,,,,
131,0.22691334000000002,275.3973119641527,-4.56415e-05,-3.083885135135135e-09,0.189,,,,,
132,0.18975991,230.3053375362089,3.134e-05,2.1175675675675678e-09,0.191,,,,,
133,0.559929175,654.8232236080446,24.7444215965,0.0016719203781418918,0.194,,,,,
134,0.41911657999999996,505.0112401503948,3.6567844025,0.00024708002719594596,0.188,,,,,
135,0.0618614015,75.0791717154655,-2.09525e-05,-1.4157094594594595e-09,0.193,,,,,
136,0.40809584,495.29247016883465,4.42935e-05,2.992804054054054e-09,0.191,,,,,
137,0.556202935,650.2996271289826,24.745603000000003,0.0016720002027027028,0.193,,,,,
138,0.202541095,245.8175208805741,-4.76505e-05,-3.2196283783783784e-09,0.193,,,,,
139,0.210484335,255.4578883805137,3.42905e-05,2.3169256756756755e-09,0.193,,,,,
140,0.577528065,678.3335934197489,22.5932464285,0.0015265707046283783,0.193,,,,,
141,0.395417815,477.4602460275125,2.445365984,0.00016522743135135133,0.193,,,,,
142,0.0809623545,98.26138085880176,-3.0934e-05,-2.090135135135135e-09,0.193,,,,,
143,0.43204495500000006,524.3587240623532,4.4512e-05,3.0075675675675674e-09,0.193,,,,,
144,0.54162387,636.072695382107,21.2784025,0.0014377298986486486,0.189,,,,,
145,0.18035120500000001,218.8863758769395,-4.31695e-05,-2.9168581081081083e-09,0.19,,,,,
146,0.23428800500000002,284.34761385611336,4.1108499999999994e-05,2.777601351351351e-09,0.191,,,,,
147,0.56557904,645.3317467487099,41.092954,0.0027765509459459457,0.193,,,,,
148,0.374991185,453.535878016706,1.5786042084999998,0.00010666244652027027,0.189,,,,,
149,0.098701691,119.79102314518303,-2.32735e-05,-1.5725337837837837e-09,0.189,,,,,
