,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
126,0.115162,139.7692311597398,-0.000895,-6.047297297297297e-08,0.0691,,,,,
127,0.16163,196.16562521792557,-0.000604,-4.0810810810810814e-08,0.0688,,,,,
128,0.20353,247.0185287415974,-0.000854,-5.7702702702702704e-08,0.0688,,,,,
129,0.25902,314.36458481387785,-0.00052,-3.513513513513513e-08,0.0688,,,,,
130,0.31374,380.77677918178534,-0.000848,-5.72972972972973e-08,0.0688,,,,,
131,0.36296,440.51262323274307,5e-06,3.3783783783783786e-10,0.0688,,,,,
132,0.40747,494.5334160140947,-0.000463,-3.1283783783783784e-08,0.0691,,,,,
133,0.4626,561.342547912902,0.099875,6.7483108108108116e-06,0.0691,,,,,
134,0.51486,623.9028780954102,0.96579,6.525608108108109e-05,0.0688,,,,,
135,0.56408,683.5586851463678,1.04668,7.072162162162162e-05,0.0691,,,,,
136,0.60786,735.580112909288,2.1596,0.00014591891891891894,0.0691,,,,,
137,0.66482,804.1265936899168,2.7436,0.00018537837837837837,0.0691,,,,,
138,0.71629,865.7627418250813,3.5749,0.0002415472972972973,0.0688,,,,,
139,0.75735,915.6178149439826,3.553,0.00024006756756756757,0.0697,,,,,
140,0.80924,976.0234032815323,6.1246,0.0004138243243243243,0.0699,,,,,
141,0.85726,1033.3310997542467,7.0972,0.00047954054054054053,0.0699,,,,,
142,0.90863,1094.4098811745573,8.3645,0.0005651689189189189,0.0703,,,,,
143,0.94885,1141.0061738886882,10.5819,0.0007149932432432432,0.0707,,,,,
144,1.00163,1203.721725988435,11.9237,0.0008056554054054054,0.0709,,,,,
145,1.05221,1262.5557103614021,14.477,0.0009781756756756757,0.0716,,,,,
146,1.10038,1317.917056906397,17.578,0.0011877027027027026,0.0722,,,,,
147,1.13564,1352.9879605637875,25.301,0.0017095270270270268,0.0728,,,,,
148,1.18868,1402.670866122154,39.991,0.0027020945945945944,0.0732,,,,,
149,1.237,1476.7922627394291,24.514,0.0016563513513513514,0.0738,,,,,
150,1.2835,1529.996785146368,27.745,0.0018746621621621622,0.0745,,,,,
