,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
141,0.6747401,813.594193170112,5.3157,0.0003591689189189189,0.067,,,,,
142,0.64809838,782.700412825609,3.8753,0.0002618445945945946,0.0668,,,,,
143,0.62144967,750.0969489477376,4.1361,0.00027946621621621623,0.0666,,,,,
144,0.59014216,712.7696525582652,3.4665,0.00023422297297297296,0.0666,,,,,
145,0.55843711,674.9536749305638,2.8031,0.00018939864864864865,0.0668,,,,,
146,0.53529647,647.7228403664583,1.9489,0.00013168243243243244,0.0668,,,,,
147,0.50561395,612.0788409566859,1.5682,0.00010595945945945946,0.0666,,,,,
148,0.47404839,574.2459577595338,1.091,7.371621621621622e-05,0.0661,,,,,
149,0.44476341,539.1552495879907,0.63949,4.320878378378378e-05,0.0661,,,,,
150,0.42245271,512.7146549371413,0.002321,1.5682432432432432e-07,0.0659,,,,,
151,0.3896248,472.8752730150343,-0.000453,-3.0608108108108105e-08,0.0659,,,,,
152,0.35745247,433.8287520021648,-0.000432,-2.9189189189189188e-08,0.0657,,,,,
153,0.32942287,399.8089812955511,0.000734,4.9594594594594595e-08,0.0657,,,,,
154,0.30400861,368.96447682919046,0.000786,5.310810810810811e-08,0.0657,,,,,
155,0.27185721,329.9435088697398,0.000656,4.432432432432433e-08,0.0657,,,,,
156,0.23913391,290.2279036680412,0.001067,7.20945945945946e-08,0.0657,,,,,
157,0.21291762,258.4096847385399,0.001436,9.702702702702703e-08,0.0659,,,,,
158,0.18528554,224.87344299681243,0.00153,1.0337837837837837e-07,0.0659,,,,,
159,0.15231815,184.86188978082762,0.001645,1.1114864864864865e-07,0.0659,,,,,
160,0.12253102,148.71020265064692,0.001671,1.129054054054054e-07,0.0659,,,,,
161,0.09570099,116.14745664540297,0.001691,1.1425675675675676e-07,0.0659,,,,,
162,0.06546054,79.44564192344777,0.001665,1.1250000000000001e-07,0.0659,,,,,
163,0.03926516,47.65330977402241,0.001525,1.0304054054054055e-07,0.0659,,,,,
164,0.02561651,31.088209647152148,0.001707,1.1533783783783784e-07,0.0659,,,,,
165,0.02456339,29.80998449968558,0.001795,1.2128378378378378e-07,0.0659,,,,,
166,0.02910365,35.320415907499104,0.001728,1.1675675675675675e-07,0.0659,,,,,
167,0.08551855,103.78924372546078,0.001811,1.2236486486486485e-07,0.0659,,,,,
168,0.11500578,139.57746207779545,0.001275,8.614864864864865e-08,0.0661,,,,,
169,0.1402666,170.2352004568847,0.001764,1.1918918918918918e-07,0.0664,,,,,
170,0.17243195,209.27352007305748,0.001473,9.952702702702702e-08,0.0668,,,,,
171,0.2032443,246.67012903726055,0.000801,5.412162162162162e-08,0.0666,,,,,
172,0.23151103,280.97603063480665,0.001301,8.79054054054054e-08,0.0664,,,,,
173,0.25861306,313.86878510445246,0.00139,9.391891891891892e-08,0.0664,,,,,
174,0.29084118,352.9838596075388,0.000526,3.554054054054054e-08,0.0668,,,,,
175,0.32204408,390.8535032766029,0.000817,5.52027027027027e-08,0.0668,,,,,
176,0.34936232,424.0085927204337,0.000978,6.608108108108107e-08,0.0668,,,,,
177,0.37722454,457.82457381972534,0.000458,3.0945945945945945e-08,0.0666,,,,,
178,0.40902723,496.42234490780993,0.000567,3.831081081081081e-08,0.0668,,,,,
179,0.43809601,531.1199652418395,0.58277,3.937635135135135e-05,0.0668,,,,,
180,0.46399149,562.3218986134189,0.80933,5.468445945945946e-05,0.0668,,,,,
181,0.49310211,597.0052317809433,1.4566,9.841891891891891e-05,0.0668,,,,,
182,0.5241167,634.1533207892663,1.9499,0.00013175,0.0668,,,,,
183,0.55455244,670.5768785686593,2.4652,0.00016656756756756755,0.0668,,,,,
184,0.57916465,699.9249092985362,2.9882,0.0002019054054054054,0.0668,,,,,
185,0.60950972,736.1279238775713,3.614,0.0002441891891891892,0.0666,,,,,
186,0.63786014,769.3180972787784,4.8318,0.000326472972972973,0.067,,,,,
187,0.66186559,797.3012233296097,5.9833,0.000404277027027027,0.0674,,,,,
188,0.69200143,833.3927023311564,6.4667,0.00043693918918918923,0.0676,,,,,
189,0.72083308,868.6569287742537,6.1945,0.00041854729729729726,0.0678,,,,,
190,0.75237772,906.0666220546585,7.0695,0.00047766891891891887,0.0678,,,,,
191,0.77597169,933.25674834721,8.5146,0.0005753108108108108,0.0678,,,,,
192,0.79948197,959.5536028361004,10.7514,0.000726445945945946,0.0676,,,,,
193,0.83144507,997.5592672714818,11.5383,0.0007796148648648648,0.0682,,,,,
194,0.86008841,1032.115048053838,11.746,0.0007936486486486487,0.0686,,,,,
195,0.88288732,1057.4143361432743,14.117,0.0009538513513513514,0.0686,,,,,
196,0.88223871,1056.3191394940623,14.425,0.0009746621621621622,0.0688,,,,,
197,0.84362215,1011.6714892325804,12.205,0.0008246621621621622,0.0695,,,,,
198,0.81467194,978.6045704123527,10.136,0.0006848648648648648,0.0697,,,,,
199,0.7909873,949.5568009194434,10.4385,0.000705304054054054,0.0699,,,,,
200,0.76306231,916.5230579332382,9.5806,0.0006473378378378378,0.0699,,,,,
201,0.74068187,891.4336531354498,7.5076,0.0005072702702702702,0.0699,,,,,
202,0.71463295,860.0400346765992,7.2865,0.0004923310810810811,0.0699,,,,,
203,0.68903736,829.7442079461944,6.5178,0.00044039189189189193,0.0695,,,,,
204,0.65319657,787.4016185456054,5.3616,0.0003622702702702703,0.0691,,,,,
205,0.63132525,761.4365159664799,4.7822,0.0003231216216216216,0.0691,,,,,
206,0.60437665,729.551785447434,3.9603,0.00026758783783783786,0.0688,,,,,
207,0.56542533,683.5096479713083,2.7285,0.0001843581081081081,0.0688,,,,,
208,0.54486517,659.1952572106578,2.0897,0.00014119594594594594,0.0682,,,,,
209,0.51340422,621.930035733914,1.1718,7.917567567567567e-05,0.068,,,,,
210,0.49059137,593.9153291244272,1.4993,0.00010130405405405406,0.0678,,,,,
211,0.4602742,557.6977358588363,0.92194,6.229324324324324e-05,0.0678,,,,,
212,0.42992913,521.3271612798012,0.4637,3.133108108108108e-05,0.0678,,,,,
213,0.40175306,487.59206574594145,0.002425,1.6385135135135136e-07,0.0678,,,,,
214,0.37539031,455.6007811258656,-0.001894,-1.27972972972973e-07,0.0678,,,,,
215,0.34365039,417.0786359246946,-0.001447,-9.777027027027026e-08,0.0676,,,,,
216,0.31209179,378.77694785089625,-0.001395,-9.425675675675675e-08,0.0678,,,,,
217,0.28480843,345.6639831172063,-0.001348,-9.108108108108109e-08,0.0676,,,,,
218,0.25726005,312.2293203158114,-0.001249,-8.439189189189189e-08,0.0674,,,,,
219,0.22476691,272.7929117450198,-0.000697,-4.70945945945946e-08,0.0672,,,,,
220,0.19483332,236.46350292426456,-0.000703,-4.7499999999999995e-08,0.0672,,,,,
221,0.16819857,204.13766683978676,-0.000588,-3.9729729729729725e-08,0.0674,,,,,
222,0.13723279,166.5554229249837,-0.000494,-3.3378378378378377e-08,0.0678,,,,,
223,0.10638558,129.11715152398264,-0.000468,-3.162162162162162e-08,0.0676,,,,,
224,0.07836992,95.11537733741959,-0.00038,-2.5675675675675677e-08,0.0674,,,,,
225,0.05179793,62.865769003183956,-0.000323,-2.1824324324324324e-08,0.067,,,,,
226,0.03035204,36.837502839060356,-0.000229,-1.5472972972972972e-08,0.0668,,,,,
227,0.0252399,30.631968462341884,0.000869,5.8716216216216215e-08,0.0668,,,,,
228,0.02513528,30.505009605262018,0.000854,5.7702702702702704e-08,0.067,,,,,
229,0.08015533,97.28107380108781,0.000817,5.52027027027027e-08,0.0674,,,,,
230,0.10077129,122.30209118862668,0.000713,4.8175675675675674e-08,0.0676,,,,,
231,0.133111,161.55128180881823,0.001166,7.878378378378379e-08,0.0678,,,,,
232,0.15925058,193.27582833135529,0.001369,9.25e-08,0.0678,,,,,
233,0.18699424,226.94727205351649,0.001494,1.0094594594594596e-07,0.0678,,,,,
234,0.21836452,265.0202933299025,0.001551,1.047972972972973e-07,0.0678,,,,,
235,0.25112269,304.77775610507047,0.001603,1.0831081081081081e-07,0.0678,,,,,
236,0.27636259,335.4104845674124,0.001712,1.1567567567567568e-07,0.0678,,,,,
237,0.30519424,370.4024800105096,0.001743,1.1777027027027027e-07,0.0678,,,,,
238,0.33701088,409.01748775531627,0.001546,1.0445945945945946e-07,0.0676,,,,,
239,0.36761399,446.1594770053596,0.001546,1.0445945945945946e-07,0.0678,,,,,
240,0.39267953,476.5804444636827,0.001801,1.216891891891892e-07,0.068,,,,,
241,0.42311527,513.5192822430755,0.001821,1.2304054054054053e-07,0.0678,,,,,
242,0.45292331,548.8031321533322,0.89501,6.0473648648648644e-05,0.0678,,,,,
243,0.48317074,585.0337542719841,1.3747,9.288513513513514e-05,0.0678,,,,,
244,0.50673681,613.3598192510915,1.65,0.00011148648648648648,0.0678,,,,,
245,0.53740967,650.7642617847451,1.4722,9.947297297297297e-05,0.0678,,,,,
246,0.56752459,685.8571508695447,2.9288,0.0001978918918918919,0.0678,,,,,
247,0.59514271,718.5622558178785,3.7429,0.00025289864864864867,0.0678,,,,,
248,0.61988744,749.2288217182796,3.1082,0.00021001351351351353,0.0678,,,,,
249,0.64850288,783.2189411871918,3.8477,0.00025997972972972974,0.0678,,,,,
