,T,V,V_c,I,P,V_gen,Distancia,Mediciones p/s,Fecha,Periodo
73,0.24001965,291.3052342081857,-0.00127,-8.581081081081081e-08,0.501,,,,,
74,0.26246286,318.5438258928876,-0.001275,-8.614864864864865e-08,0.501,,,,,
75,0.28016357,340.0265701256559,-0.001249,-8.439189189189189e-08,0.501,,,,,
76,0.30609392,371.49741007070475,-0.001275,-8.614864864864865e-08,0.501,,,,,
77,0.32990409,400.39504120076975,-0.001285,-8.682432432432432e-08,0.501,,,,,
78,0.35271694,428.0822538102566,-0.001291,-8.722972972972973e-08,0.501,,,,,
79,0.37160328,451.003968224344,-0.001275,-8.614864864864865e-08,0.501,,,,,
80,0.39635498,481.0438873847705,-0.000869,-5.8716216216216215e-08,0.501,,,,,
81,0.42118339,511.17766695216113,-0.001223,-8.263513513513513e-08,0.501,,,,,
82,0.44278272,537.3921732035562,-0.001332,-9e-08,0.499,,,,,
83,0.46371252,562.7931518889918,-0.0005,-3.3783783783783786e-08,0.501,,,,,
84,0.48785048,592.0892769736754,-0.001176,-7.945945945945945e-08,0.501,,,,,
85,0.51227439,621.7315451794832,-0.000947,-6.39864864864865e-08,0.501,,,,,
86,0.40201809,436.08514895031806,51.831,0.0035020945945945948,0.501,,,,,
87,0.43407185,462.8137444493856,64.005,0.004324662162162162,0.501,,,,,
88,0.45119369,478.15895917988075,69.44,0.004691891891891892,0.501,,,,,
89,0.46208751,480.50443063594867,80.316,0.005426756756756757,0.501,,,,,
90,0.46759021,484.36887685419947,83.13,0.005616891891891892,0.501,,,,,
91,0.48616968,501.66516923041564,88.383,0.005971824324324324,0.501,,,,,
92,0.49785856,509.1705788895988,95.064,0.006423243243243243,0.501,,,,,
93,0.50213379,507.7772850930358,101.646,0.006867972972972973,0.501,,,,,
94,0.50907319,517.1014069035887,100.744,0.006807027027027027,0.501,,,,,
95,0.50277542,515.3570103455511,94.845,0.006408445945945946,0.501,,,,,
96,0.4857303,499.8499081586917,89.665,0.0060584459459459465,0.501,,,,,
97,0.47696364,494.7911009143044,84.084,0.005681351351351352,0.499,,,,,
98,0.47039387,491.2105868918648,79.691,0.005384527027027027,0.499,,,,,
99,0.45858642,485.9952727188797,70.576,0.004768648648648648,0.501,,,,,
100,0.44818778,483.1667849614239,60.784,0.0041070270270270265,0.501,,,,,
101,0.43172152,463.7452261401663,60.221,0.004068986486486487,0.501,,,,,
102,0.42609328,462.0734161480882,55.062,0.0037204054054054054,0.501,,,,,
103,0.41064526,449.67166176415617,48.715,0.003291554054054054,0.501,,,,,
104,0.39711517,442.49563601441633,39.47,0.0026668918918918917,0.501,,,,,
105,0.38831364,434.96150819655946,36.322,0.0024541891891891893,0.501,,,,,
106,0.37677819,426.30231148797617,30.981,0.002093310810810811,0.501,,,,,
107,0.36806034,422.63174333710873,24.071,0.001626418918918919,0.501,,,,,
108,0.36773953,428.67838677918684,17.635,0.0011915540540540543,0.499,,,,,
109,0.34183707,414.8770410109108,-0.000619,-4.1824324324324325e-08,0.501,,,,,
110,0.34171154,414.72422637375496,-0.000156,-1.0540540540540541e-08,0.499,,,,,
111,0.31825008,386.249990115056,-0.000323,-2.1824324324324324e-08,0.499,,,,,
112,0.29918241,363.1081794369245,-0.000317,-2.1418918918918918e-08,0.501,,,,,
113,0.2753304,334.1594564733646,5e-06,3.3783783783783786e-10,0.501,,,,,
114,0.24978363,303.1545189731514,-0.000333,-2.25e-08,0.501,,,,,
115,0.22814246,276.8892948882616,-0.000286,-1.9324324324324325e-08,0.501,,,,,
116,0.20875397,253.35804851553672,-0.000213,-1.4391891891891892e-08,0.501,,,,,
117,0.18352802,222.74224070991687,-0.000312,-2.1081081081081082e-08,0.501,,,,,
118,0.1585671,192.44796110867364,-0.000281,-1.8986486486486486e-08,0.501,,,,,
119,0.13816037,167.68098329862306,-0.000281,-1.8986486486486486e-08,0.501,,,,,
120,0.11572413,140.45090287394655,-0.000328,-2.2162162162162164e-08,0.501,,,,,
121,0.0921999,111.90026072833393,-0.000271,-1.8310810810810807e-08,0.501,,,,,
122,0.07061453,85.70282127033249,-0.000286,-1.9324324324324325e-08,0.501,,,,,
123,0.04928022,59.810070086642575,-0.000286,-1.9324324324324325e-08,0.501,,,,,
124,0.02893626,35.119321163505596,-0.000333,-2.25e-08,0.501,,,,,
125,0.02494698,30.277611081192628,-0.000281,-1.8986486486486486e-08,0.501,,,,,
126,0.02515621,30.531598658680878,-0.000333,-2.25e-08,0.501,,,,,
127,0.02148076,26.070804737593065,-0.000312,-2.1081081081081082e-08,0.501,,,,,
128,0.07591497,92.13583317112034,-0.000328,-2.2162162162162164e-08,0.501,,,,,
129,0.09241611,112.16265670251897,-0.00026,-1.7567567567567565e-08,0.501,,,,,
130,0.11474076,139.25737701009035,-0.000286,-1.9324324324324325e-08,0.501,,,,,
131,0.13378053,162.36537237477773,-0.000338,-2.2837837837837836e-08,0.501,,,,,
